customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03803,Female,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,69.82,3146.8,Yes
CUST-03804,Female,0,No,No,54,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,73.73,3969.5,No
CUST-03805,Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),41.52,428.51,No
CUST-03806,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),51.72,1283.86,No
CUST-03807,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,48.16,3410.3,No
CUST-03808,Female,0,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,61.16,747.21,No
CUST-03809,Male,0,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),98.62,3442.22,No
CUST-03810,Female,0,No,No,63,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),51.59,3235.54,No
CUST-03811,Female,0,Yes,Yes,50,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,45.52,2266.36,No
CUST-03812,Male,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,102.82,2161.11,Yes
CUST-03813,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.92,5890.26,Yes
CUST-03814,Male,1,Yes,No,1,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.12,116.29,Yes
CUST-03815,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),93.02,5116.44,No
CUST-03816,Female,1,Yes,No,39,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,107.76,4190.24,Yes
CUST-03817,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),90.04,2412.4,No
CUST-03818,Female,1,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,35.11,79.22,No
CUST-03819,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.33,1325.46,No
CUST-03820,Male,0,Yes,No,22,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),36.37,806.22,Yes
CUST-03821,Male,0,No,No,54,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.83,2956.55,No
CUST-03822,Female,0,No,No,31,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),23.35,725.39,No
CUST-03823,Female,0,Yes,No,27,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,94.46,2562.33,No
CUST-03824,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,82.77,579.45,No
CUST-03825,Male,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),90.52,169.57,Yes
CUST-03826,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),27.67,1446.07,No
CUST-03827,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,51.21,1430.39,No
CUST-03828,Male,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),64.4,3744.86,No
CUST-03829,Male,0,No,Yes,23,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,78.86,1814.03,No
CUST-03830,Female,0,Yes,Yes,37,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,99.08,3674.58,Yes
CUST-03831,Female,0,Yes,No,27,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,116.67,3155.16,No
CUST-03832,Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.3,1617.28,No
CUST-03833,Female,1,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,82.81,4150.12,No
CUST-03834,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),31.62,176.67,No
CUST-03835,Male,0,No,Yes,22,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),48.29,1043.64,No
CUST-03836,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,95.98,4318.33,No
CUST-03837,Male,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.4,3202.82,No
CUST-03838,Female,0,No,No,23,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),71.17,1629.66,No
CUST-03839,Male,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,53.66,326.42,Yes
CUST-03840,Female,0,No,No,48,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,39.62,1905.8,No
CUST-03841,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,97.04,193.35,No
CUST-03842,Male,0,No,Yes,1,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,109.28,102.93,No
CUST-03843,Male,0,No,No,6,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.71,612.07,No
CUST-03844,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,69.48,1414.39,No
CUST-03845,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.51,598.87,No
CUST-03846,Female,1,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,102.5,1115.11,No
CUST-03847,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,111.81,2597.63,Yes
CUST-03848,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,112.84,3600.55,No
CUST-03849,Male,0,Yes,No,42,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),87.67,3676.51,Yes
CUST-03850,Male,0,Yes,No,4,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),37.36,156.24,No
CUST-03851,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),49.61,3477.51,Yes
CUST-03852,Male,0,Yes,No,13,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,44.89,588.0,No
CUST-03853,Male,0,No,No,35,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,35.52,1258.15,Yes
CUST-03854,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),43.33,1463.64,No
CUST-03855,Female,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),105.86,5188.89,No
CUST-03856,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,95.8,957.46,No
CUST-03857,Female,0,No,No,23,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),22.42,506.87,Yes
CUST-03858,Male,0,No,No,43,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,32.92,1416.6,No
CUST-03859,Female,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,117.47,5879.1,No
CUST-03860,Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),40.82,658.97,No
CUST-03861,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),82.07,5673.52,No
CUST-03862,Female,1,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,38.76,270.92,No
CUST-03863,Male,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),41.6,1113.13,No
CUST-03864,Female,0,No,Yes,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),68.35,738.01,No
CUST-03865,Female,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),67.25,2819.89,No
CUST-03866,Female,1,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,83.26,2983.83,No
CUST-03867,Female,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),34.99,2162.27,No
CUST-03868,Female,0,No,No,62,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),44.53,2749.04,No
CUST-03869,Female,0,Yes,No,9,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.04,722.81,No
CUST-03870,Female,0,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),27.84,1020.07,No
CUST-03871,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,109.84,1097.17,Yes
CUST-03872,Male,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,36.06,664.8,No
CUST-03873,Male,0,No,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,62.28,3180.46,No
CUST-03874,Female,0,Yes,No,17,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),28.97,486.27,No
CUST-03875,Female,0,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,87.17,2701.04,Yes
CUST-03876,Male,0,No,Yes,22,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),51.02,1105.93,No
CUST-03877,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,25.44,276.53,No
CUST-03878,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),77.86,4424.91,Yes
CUST-03879,Female,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),117.05,2346.99,Yes
CUST-03880,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),105.96,2114.85,No
CUST-03881,Female,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,88.99,2488.68,No
CUST-03882,Female,0,Yes,No,46,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,19.28,882.7,Yes
CUST-03883,Male,0,No,No,11,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.85,1162.33,Yes
CUST-03884,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,108.57,6179.59,Yes
CUST-03885,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.84,864.04,Yes
CUST-03886,Female,0,Yes,No,18,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),30.36,549.91,No
CUST-03887,Female,0,No,Yes,11,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,63.6,710.46,No
CUST-03888,Male,0,Yes,No,22,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,58.61,1292.73,No
CUST-03889,Male,0,No,No,4,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),47.74,212.83,No
CUST-03890,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,37.99,940.41,No
CUST-03891,Female,0,No,No,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),73.46,4532.85,No
CUST-03892,Male,0,No,Yes,51,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.9,4895.77,No
CUST-03893,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,112.64,1012.23,No
CUST-03894,Male,0,No,No,38,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,48.41,1844.3,No
CUST-03895,Female,1,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),89.03,1967.22,No
CUST-03896,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,97.61,960.85,Yes
CUST-03897,Male,0,Yes,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),66.27,4702.3,No
CUST-03898,Male,0,Yes,Yes,47,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),111.03,5224.27,No
CUST-03899,Male,0,Yes,No,15,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),20.32,307.35,Yes
CUST-03900,Male,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,108.95,4900.99,Yes
CUST-03901,Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),108.14,4981.82,No
CUST-03902,Male,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,31.84,1506.45,No
CUST-03903,Female,0,Yes,No,68,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,62.38,4221.33,No
CUST-03904,Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),70.1,1698.16,No
CUST-03905,Male,0,No,Yes,36,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),58.6,2097.37,No
CUST-03906,Female,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,108.45,6729.85,Yes
CUST-03907,Male,0,Yes,Yes,28,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),90.01,2516.97,No
CUST-03908,Male,1,Yes,No,57,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),30.47,1749.34,No
CUST-03909,Male,0,Yes,No,30,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.58,3354.61,Yes
CUST-03910,Male,0,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,22.66,1524.11,No
CUST-03911,Female,0,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),78.16,3128.62,No
CUST-03912,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),70.79,3463.34,No
CUST-03913,Male,0,Yes,No,43,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),25.31,1078.43,No
CUST-03914,Male,1,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,88.28,692.41,No
CUST-03915,Male,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),115.22,6676.5,No
CUST-03916,Female,1,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),64.3,1680.92,No
CUST-03917,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,69.9,4044.18,No
CUST-03918,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),56.77,125.63,No
CUST-03919,Female,1,No,No,6,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),106.4,628.14,No
CUST-03920,Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,111.71,1674.01,No
CUST-03921,Male,0,Yes,No,48,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,58.11,2793.79,No
CUST-03922,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,107.98,3357.65,No
CUST-03923,Female,1,No,No,43,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,38.64,1657.85,No
CUST-03924,Male,0,Yes,Yes,18,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),64.25,1161.31,No
CUST-03925,Female,1,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),43.44,89.01,No
CUST-03926,Female,0,No,No,59,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,40.61,2393.49,No
CUST-03927,Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.56,3544.65,No
CUST-03928,Male,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,90.14,2528.32,No
CUST-03929,Male,0,No,Yes,69,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,24.76,1708.72,No
CUST-03930,Female,1,Yes,No,44,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,94.5,4154.8,No
CUST-03931,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,75.87,1973.77,No
CUST-03932,Male,0,No,No,68,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,97.48,6634.35,No
CUST-03933,Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,77.93,2632.82,No
CUST-03934,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.12,1004.7,Yes
CUST-03935,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,67.99,1078.1,No
CUST-03936,Female,1,No,Yes,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.3,1089.21,Yes
CUST-03937,Female,1,Yes,No,29,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,49.37,1423.84,No
CUST-03938,Male,0,No,No,47,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),20.26,963.2,No
CUST-03939,Male,1,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,59.03,3309.01,No
CUST-03940,Male,1,Yes,No,16,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,27.22,424.52,Yes
CUST-03941,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,84.72,1187.94,No
CUST-03942,Female,0,Yes,No,13,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,110.17,1436.49,No
CUST-03943,Female,1,Yes,No,13,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,92.81,1202.94,No
CUST-03944,Female,0,Yes,No,44,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,38.95,1700.93,No
CUST-03945,Male,1,No,No,37,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,69.22,2550.25,No
CUST-03946,Female,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),89.91,5558.56,No
CUST-03947,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,99.38,1015.2,No
CUST-03948,Male,0,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,46.58,2171.97,No
